Timestamp,Cell_ID,RSRP,SINR,Latency,Throughput,Packet_Loss,Connected_Users,Observation,Possible_Root_Cause,Recommended_Action
2026-01-09 03:30:00,Cell_02,-96.56,9.12,112.5,57.76,6.99,57,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-09 04:10:00,Cell_04,-105.06,7.85,34.38,40.5,0.28,35,"Low RSRP, Low SINR","Poor radio coverage, High interference","Optimize antenna tilt, Review neighboring cell configuration"
2026-01-09 05:00:00,Cell_04,-107.02,7.36,45.61,42.36,0.0,50,"Low RSRP, Low SINR","Poor radio coverage, High interference","Optimize antenna tilt, Review neighboring cell configuration"
2026-01-09 05:05:00,Cell_04,-109.67,5.54,80.46,24.15,4.46,37,"Low RSRP, Low SINR, High Latency, High Packet Loss, Low Throughput","Poor radio coverage, High interference, Core network congestion, Backhaul issues, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network, Enable load balancing"
2026-01-09 05:10:00,Cell_04,-109.26,5.8,42.73,57.47,0.31,46,"Low RSRP, Low SINR","Poor radio coverage, High interference","Optimize antenna tilt, Review neighboring cell configuration"
2026-01-09 05:25:00,Cell_04,-108.05,6.75,52.27,52.3,0.84,60,"Low RSRP, Low SINR","Poor radio coverage, High interference","Optimize antenna tilt, Review neighboring cell configuration"
2026-01-09 05:50:00,Cell_04,-99.23,7.76,36.95,33.74,0.57,34,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-09 06:35:00,Cell_02,-97.77,8.64,137.6,59.22,6.9,65,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-09 07:05:00,Cell_02,-110.99,9.34,121.16,73.5,6.38,70,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-09 08:10:00,Cell_01,-97.67,12.65,154.15,98.18,3.97,121,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-09 08:10:00,Cell_04,-121.08,0.34,132.2,57.62,3.52,77,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-09 09:40:00,Cell_01,-80.75,16.02,99.51,237.43,0.45,143,High Latency,Core network congestion,Check UPF utilization
2026-01-09 10:30:00,Cell_05,-108.91,6.72,139.59,103.09,7.55,133,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-09 10:45:00,Cell_02,-103.35,7.24,152.08,104.11,5.31,125,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-09 12:25:00,Cell_05,-101.8,9.51,143.29,100.83,3.19,98,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-09 13:00:00,Cell_02,-98.51,8.26,155.58,81.55,3.5,94,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-09 13:00:00,Cell_05,-105.39,8.51,119.8,91.21,3.36,101,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-09 13:55:00,Cell_05,-97.83,6.27,137.68,83.2,6.98,96,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-09 15:45:00,Cell_03,-114.06,6.83,119.52,91.98,2.77,102,"Low RSRP, Low SINR, High Latency","Poor radio coverage, High interference, Core network congestion","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization"
2026-01-09 17:00:00,Cell_01,-83.59,14.46,117.44,249.06,1.81,157,High Latency,Core network congestion,Check UPF utilization
2026-01-09 17:35:00,Cell_04,-106.39,3.64,94.15,121.43,1.27,118,"Low RSRP, Low SINR, High Latency","Poor radio coverage, High interference, Core network congestion","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization"
2026-01-09 17:35:00,Cell_05,-90.19,11.8,117.36,236.65,1.75,160,High Latency,Core network congestion,Check UPF utilization
2026-01-09 17:35:00,Cell_01,-85.91,14.95,121.97,276.11,1.59,169,High Latency,Core network congestion,Check UPF utilization
2026-01-09 17:45:00,Cell_01,-86.87,15.79,122.72,282.05,1.14,172,High Latency,Core network congestion,Check UPF utilization
2026-01-09 17:55:00,Cell_01,-86.53,15.92,120.47,299.77,2.06,180,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:00:00,Cell_01,-88.7,15.27,115.19,269.69,1.72,171,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:00:00,Cell_05,-84.57,11.45,117.74,227.9,1.39,160,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:05:00,Cell_01,-86.64,14.99,122.66,287.6,1.28,179,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:05:00,Cell_03,-99.88,8.96,108.33,189.51,1.74,155,"Low SINR, High Latency","High interference, Core network congestion","Review neighboring cell configuration, Check UPF utilization"
2026-01-09 18:10:00,Cell_01,-86.72,15.89,121.95,287.49,1.46,178,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:10:00,Cell_04,-109.05,5.76,93.64,119.32,0.74,126,"Low RSRP, Low SINR, High Latency","Poor radio coverage, High interference, Core network congestion","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization"
2026-01-09 18:15:00,Cell_01,-86.82,15.72,116.23,298.23,1.28,175,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:15:00,Cell_05,-90.71,12.18,118.19,219.8,1.67,165,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:20:00,Cell_01,-92.95,16.42,111.75,296.19,1.33,177,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:25:00,Cell_02,-99.64,13.69,120.78,243.31,1.46,166,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:25:00,Cell_01,-91.4,16.26,121.48,300.1,1.0,173,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:30:00,Cell_01,-90.91,16.1,118.46,296.41,1.07,176,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:35:00,Cell_01,-88.44,14.95,122.99,267.99,1.68,173,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:35:00,Cell_05,-91.93,11.01,133.69,240.36,1.82,180,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:40:00,Cell_01,-90.08,13.87,123.24,275.58,1.06,184,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:40:00,Cell_05,-96.23,13.29,118.5,255.47,1.7,179,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:45:00,Cell_01,-86.54,16.06,135.09,308.15,1.52,187,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:50:00,Cell_01,-88.48,14.39,125.66,294.11,1.4,187,High Latency,Core network congestion,Check UPF utilization
2026-01-09 18:55:00,Cell_03,-100.52,8.6,116.57,178.88,1.7,149,"Low SINR, High Latency","High interference, Core network congestion","Review neighboring cell configuration, Check UPF utilization"
2026-01-09 18:55:00,Cell_01,-87.86,17.57,123.56,311.87,1.93,182,High Latency,Core network congestion,Check UPF utilization
2026-01-09 19:00:00,Cell_01,-92.24,14.34,124.73,271.5,1.47,181,High Latency,Core network congestion,Check UPF utilization
2026-01-09 19:00:00,Cell_05,-94.22,11.76,125.99,245.36,1.37,179,High Latency,Core network congestion,Check UPF utilization
2026-01-09 19:00:00,Cell_03,-103.38,7.73,118.89,166.43,1.54,150,"Low SINR, High Latency","High interference, Core network congestion","Review neighboring cell configuration, Check UPF utilization"
2026-01-09 19:05:00,Cell_04,-107.21,4.87,97.74,119.23,1.26,116,"Low RSRP, Low SINR, High Latency","Poor radio coverage, High interference, Core network congestion","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization"
2026-01-09 19:10:00,Cell_01,-83.9,14.69,124.77,294.68,1.75,189,High Latency,Core network congestion,Check UPF utilization
2026-01-09 19:10:00,Cell_05,-90.65,15.77,131.43,305.7,1.55,180,High Latency,Core network congestion,Check UPF utilization
2026-01-09 19:15:00,Cell_05,-93.27,13.11,122.38,263.46,1.76,177,High Latency,Core network congestion,Check UPF utilization
2026-01-09 19:15:00,Cell_01,-88.65,14.13,135.3,288.6,1.69,188,High Latency,Core network congestion,Check UPF utilization
2026-01-09 19:20:00,Cell_01,-88.86,13.05,124.33,261.46,2.05,176,High Latency,Core network congestion,Check UPF utilization
2026-01-09 19:25:00,Cell_01,-85.99,16.15,120.33,293.41,1.54,183,High Latency,Core network congestion,Check UPF utilization
2026-01-09 19:30:00,Cell_01,-84.83,15.11,119.03,259.86,1.61,173,High Latency,Core network congestion,Check UPF utilization
2026-01-09 19:35:00,Cell_01,-84.53,13.96,131.18,269.73,1.22,179,High Latency,Core network congestion,Check UPF utilization
2026-01-09 19:35:00,Cell_04,-111.0,4.73,91.23,111.86,1.22,119,"Low RSRP, Low SINR, High Latency","Poor radio coverage, High interference, Core network congestion","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization"
2026-01-09 19:40:00,Cell_01,-85.4,16.32,120.99,310.35,1.87,184,High Latency,Core network congestion,Check UPF utilization
2026-01-09 19:45:00,Cell_01,-86.84,15.16,118.45,265.96,1.93,166,High Latency,Core network congestion,Check UPF utilization
2026-01-09 19:50:00,Cell_01,-95.31,10.51,154.03,178.4,4.3,177,"High Latency, High Packet Loss","Core network congestion, Backhaul issues","Check UPF utilization, Inspect transport network"
2026-01-09 19:50:00,Cell_03,-100.69,8.17,111.97,187.54,1.3,148,"Low SINR, High Latency","High interference, Core network congestion","Review neighboring cell configuration, Check UPF utilization"
2026-01-09 19:55:00,Cell_01,-85.91,15.0,114.98,257.76,1.83,164,High Latency,Core network congestion,Check UPF utilization
2026-01-09 20:00:00,Cell_01,-84.81,14.79,124.66,280.43,1.82,173,High Latency,Core network congestion,Check UPF utilization
2026-01-09 20:10:00,Cell_02,-99.06,9.67,125.88,209.79,1.7,152,"Low SINR, High Latency","High interference, Core network congestion","Review neighboring cell configuration, Check UPF utilization"
2026-01-09 20:15:00,Cell_01,-82.37,16.53,114.59,266.48,1.57,155,High Latency,Core network congestion,Check UPF utilization
2026-01-09 20:25:00,Cell_01,-82.95,19.79,133.59,340.78,1.84,176,High Latency,Core network congestion,Check UPF utilization
2026-01-09 20:35:00,Cell_02,-102.98,9.7,155.82,131.49,5.44,142,"Low SINR, High Latency, High Packet Loss","High interference, Core network congestion, Backhaul issues","Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-09 22:45:00,Cell_04,-114.96,3.67,109.37,32.95,5.02,61,"Low RSRP, Low SINR, High Latency, High Packet Loss, Low Throughput","Poor radio coverage, High interference, Core network congestion, Backhaul issues, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network, Enable load balancing"
2026-01-09 22:50:00,Cell_04,-111.07,-1.76,105.73,30.5,2.96,57,"Low RSRP, Low SINR, High Latency, Low Throughput","Poor radio coverage, High interference, Core network congestion, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Enable load balancing"
2026-01-09 23:15:00,Cell_02,-106.77,9.2,113.99,61.17,5.3,81,"Low RSRP, Low SINR, High Latency, High Packet Loss","Poor radio coverage, High interference, Core network congestion, Backhaul issues","Optimize antenna tilt, Review neighboring cell configuration, Check UPF utilization, Inspect transport network"
2026-01-10 00:05:00,Cell_04,-105.26,4.54,57.85,34.09,0.12,43,"Low RSRP, Low SINR, Low Throughput","Poor radio coverage, High interference, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Enable load balancing"
2026-01-10 00:15:00,Cell_01,-93.93,11.69,95.9,50.87,2.32,42,High Latency,Core network congestion,Check UPF utilization
2026-01-10 00:15:00,Cell_04,-101.33,5.92,32.71,31.29,0.31,29,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-10 00:20:00,Cell_04,-101.42,8.02,37.85,45.44,0.0,33,Low SINR,High interference,Review neighboring cell configuration
2026-01-10 00:25:00,Cell_03,-90.23,11.3,31.35,22.87,0.39,27,Low Throughput,Heavy traffic load,Enable load balancing
2026-01-10 00:25:00,Cell_04,-102.69,9.26,32.96,29.41,0.25,28,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-10 00:30:00,Cell_03,-96.72,14.74,38.74,63.7,0.06,37,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-10 00:35:00,Cell_04,-100.31,9.18,35.89,26.48,0.44,25,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-10 00:40:00,Cell_04,-97.08,8.19,39.78,32.6,0.61,32,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-10 00:45:00,Cell_04,-105.91,4.99,34.45,39.75,0.18,33,"Low RSRP, Low SINR, Low Throughput","Poor radio coverage, High interference, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Enable load balancing"
2026-01-10 01:00:00,Cell_02,-87.82,19.67,34.85,53.8,0.45,31,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-10 01:10:00,Cell_01,-82.68,20.29,48.45,96.62,0.0,50,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-10 01:35:00,Cell_03,-102.78,4.88,124.42,34.68,6.18,44,"Low SINR, High Latency, High Packet Loss, Low Throughput","High interference, Core network congestion, Backhaul issues, Heavy traffic load","Review neighboring cell configuration, Check UPF utilization, Inspect transport network, Enable load balancing"
2026-01-10 01:40:00,Cell_04,-98.89,5.99,42.09,41.53,0.07,30,Low SINR,High interference,Review neighboring cell configuration
2026-01-10 01:50:00,Cell_04,-105.82,9.79,39.08,34.75,0.0,27,"Low RSRP, Low SINR, Low Throughput","Poor radio coverage, High interference, Heavy traffic load","Optimize antenna tilt, Review neighboring cell configuration, Enable load balancing"
2026-01-10 01:55:00,Cell_01,-81.92,20.01,45.06,69.06,0.78,42,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-10 01:55:00,Cell_02,-90.91,15.62,36.3,63.88,0.0,36,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-10 01:55:00,Cell_04,-104.06,7.3,34.91,34.14,0.58,23,"Low SINR, Low Throughput","High interference, Heavy traffic load","Review neighboring cell configuration, Enable load balancing"
2026-01-10 02:00:00,Cell_01,-81.5,17.84,51.25,59.51,0.04,43,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-10 02:05:00,Cell_04,-96.47,10.55,37.22,31.79,0.25,19,Low Throughput,Heavy traffic load,Enable load balancing
2026-01-10 02:15:00,Cell_05,-87.61,17.88,43.87,54.2,0.2,32,Unusual KPI combination,Requires further investigation,Review all network KPIs
2026-01-10 02:15:00,Cell_04,-101.16,11.03,40.94,42.66,0.0,29,Unusual KPI combination,Requires further investigation,Review all network KPIs
